ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime
14432,Others-CCCPS8,1322,26.14754886,91.72799519,445,bike,average,3,0,04-10-2016,07:59:00
14433,Others-CCCPS8,1322,26.14754886,91.72799519,478,truck,low,2,0,04-10-2016,08:25:00
14434,Others-CCCPS8,1322,26.14754886,91.72799519,518,car,average,3,0,04-10-2016,08:59:00
14435,Others-CCCPS8,1322,26.14754886,91.72799519,590,cycle,low,3,0,04-10-2016,09:32:00
14436,Others-CCCPS8,1322,26.14754886,91.72799519,657,truck,low,3,0,04-10-2016,09:59:00
14437,Others-CCCPS8,1322,26.14754886,91.72799519,715,car,low,3,0,04-10-2016,10:26:00
14438,Others-CCCPS8,1322,26.14754886,91.72799519,791,car,average,4,0,04-10-2016,10:59:00
14439,Others-CCCPS8,1322,26.14754886,91.72799519,820,truck,average,5,0,04-10-2016,11:25:00
14440,Others-CCCPS8,1322,26.14754886,91.72799519,836,car,high,8,0,04-10-2016,11:59:00
14441,Others-CCCPS8,1322,26.14754886,91.72799519,836,car,high,9,0,04-10-2016,12:29:00
14442,Others-CCCPS8,1322,26.14754886,91.72799519,810,car,high,8,0,04-10-2016,13:02:00
14443,Others-CCCPS8,1322,26.14754886,91.72799519,811,truck,high,8,0,04-10-2016,13:29:00
14444,Others-CCCPS8,1322,26.14754886,91.72799519,815,truck,average,4,0,04-10-2016,14:02:00
14445,Others-CCCPS8,1322,26.14754886,91.72799519,793,bike,average,4,0,04-10-2016,14:29:00
14446,Others-CCCPS8,1322,26.14754886,91.72799519,753,cycle,average,4,0,04-10-2016,14:57:00
14447,Others-CCCPS8,1322,26.14754886,91.72799519,716,car,low,2,0,04-10-2016,15:30:00
14448,Others-CCCPS8,1322,26.14754886,91.72799519,664,bike,low,2,0,04-10-2016,16:04:00
14449,Others-CCCPS8,1322,26.14754886,91.72799519,618,truck,low,2,0,04-10-2016,16:31:00
14450,Others-CCCPS8,1322,26.14754886,91.72799519,453,car,low,2,0,05-10-2016,07:57:00
14451,Others-CCCPS8,1322,26.14754886,91.72799519,487,car,low,2,0,05-10-2016,08:30:00
14452,Others-CCCPS8,1322,26.14754886,91.72799519,554,bike,low,2,0,05-10-2016,09:04:00
14453,Others-CCCPS8,1322,26.14754886,91.72799519,626,car,low,3,0,05-10-2016,09:30:00
14454,Others-CCCPS8,1322,26.14754886,91.72799519,710,car,low,3,0,05-10-2016,10:04:00
14455,Others-CCCPS8,1322,26.14754886,91.72799519,761,car,average,4,0,05-10-2016,10:30:00
14456,Others-CCCPS8,1322,26.14754886,91.72799519,792,car,high,8,0,05-10-2016,11:04:00
14457,Others-CCCPS8,1322,26.14754886,91.72799519,796,bike,average,6,0,05-10-2016,11:30:00
14458,Others-CCCPS8,1322,26.14754886,91.72799519,809,bike,high,9,0,05-10-2016,12:04:00
14459,Others-CCCPS8,1322,26.14754886,91.72799519,811,bike,high,9,0,05-10-2016,12:30:00
14460,Others-CCCPS8,1322,26.14754886,91.72799519,827,bike,high,9,0,05-10-2016,12:57:00
14461,Others-CCCPS8,1322,26.14754886,91.72799519,824,car,high,8,0,05-10-2016,13:30:00
14462,Others-CCCPS8,1322,26.14754886,91.72799519,818,bike,average,6,0,05-10-2016,13:57:00
14463,Others-CCCPS8,1322,26.14754886,91.72799519,794,car,average,4,0,05-10-2016,14:30:00
14464,Others-CCCPS8,1322,26.14754886,91.72799519,771,truck,average,5,0,05-10-2016,14:57:00
14465,Others-CCCPS8,1322,26.14754886,91.72799519,708,car,low,2,0,05-10-2016,15:30:00
14466,Others-CCCPS8,1322,26.14754886,91.72799519,685,car,average,3,0,05-10-2016,16:04:00
14467,Others-CCCPS8,1322,26.14754886,91.72799519,632,car,average,3,0,05-10-2016,16:30:00
14468,Others-CCCPS8,1322,26.14754886,91.72799519,404,bike,low,1,0,06-10-2016,07:57:00
14469,Others-CCCPS8,1322,26.14754886,91.72799519,461,car,low,2,0,06-10-2016,08:30:00
14470,Others-CCCPS8,1322,26.14754886,91.72799519,493,car,low,2,0,06-10-2016,08:57:00
14471,Others-CCCPS8,1322,26.14754886,91.72799519,550,car,low,2,0,06-10-2016,09:30:00
14472,Others-CCCPS8,1322,26.14754886,91.72799519,621,truck,low,3,0,06-10-2016,10:03:00
14473,Others-CCCPS8,1322,26.14754886,91.72799519,683,truck,average,4,0,06-10-2016,10:30:00
14474,Others-CCCPS8,1322,26.14754886,91.72799519,724,truck,high,6,0,06-10-2016,10:57:00
14475,Others-CCCPS8,1322,26.14754886,91.72799519,749,car,average,6,0,06-10-2016,11:30:00
14476,Others-CCCPS8,1322,26.14754886,91.72799519,757,bike,high,9,0,06-10-2016,12:04:00
14477,Others-CCCPS8,1322,26.14754886,91.72799519,777,car,high,8,0,06-10-2016,12:30:00
14478,Others-CCCPS8,1322,26.14754886,91.72799519,785,car,high,9,0,06-10-2016,12:57:00
14479,Others-CCCPS8,1322,26.14754886,91.72799519,779,car,high,8,0,06-10-2016,13:30:00
14480,Others-CCCPS8,1322,26.14754886,91.72799519,781,car,average,5,0,06-10-2016,13:57:00
14481,Others-CCCPS8,1322,26.14754886,91.72799519,736,cycle,average,4,0,06-10-2016,14:30:00
14482,Others-CCCPS8,1322,26.14754886,91.72799519,721,car,low,2,0,06-10-2016,15:04:00
14483,Others-CCCPS8,1322,26.14754886,91.72799519,696,cycle,low,3,0,06-10-2016,15:31:00
14484,Others-CCCPS8,1322,26.14754886,91.72799519,656,car,low,2,0,06-10-2016,16:04:00
14485,Others-CCCPS8,1322,26.14754886,91.72799519,622,car,average,2,0,06-10-2016,16:30:00
14486,Others-CCCPS8,1322,26.14754886,91.72799519,390,car,low,2,0,07-10-2016,08:03:00
14487,Others-CCCPS8,1322,26.14754886,91.72799519,428,car,average,3,0,07-10-2016,08:30:00
14488,Others-CCCPS8,1322,26.14754886,91.72799519,489,truck,low,2,0,07-10-2016,09:04:00
14489,Others-CCCPS8,1322,26.14754886,91.72799519,531,bike,low,2,0,07-10-2016,09:30:00
14490,Others-CCCPS8,1322,26.14754886,91.72799519,578,cycle,low,3,0,07-10-2016,09:57:00
14491,Others-CCCPS8,1322,26.14754886,91.72799519,617,car,average,4,0,07-10-2016,10:30:00
14492,Others-CCCPS8,1322,26.14754886,91.72799519,643,car,average,4,0,07-10-2016,10:57:00
14493,Others-CCCPS8,1322,26.14754886,91.72799519,657,cycle,average,6,0,07-10-2016,11:30:00
14494,Others-CCCPS8,1322,26.14754886,91.72799519,697,car,high,9,0,07-10-2016,12:03:00
14495,Others-CCCPS8,1322,26.14754886,91.72799519,696,car,high,8,0,07-10-2016,12:30:00
14496,Others-CCCPS8,1322,26.14754886,91.72799519,699,car,high,8,0,07-10-2016,13:04:00
14497,Others-CCCPS8,1322,26.14754886,91.72799519,684,bike,high,9,0,07-10-2016,13:30:00
