ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime
5248,BHMNCPHST01,1200,26.14001386,91.73099967,237,bike,low,2,0,04-10-2016,07:59:00
5249,BHMNCPHST01,1200,26.14001386,91.73099967,315,bike,low,2,0,04-10-2016,08:25:00
5250,BHMNCPHST01,1200,26.14001386,91.73099967,441,car,low,2,0,04-10-2016,08:59:00
5251,BHMNCPHST01,1200,26.14001386,91.73099967,552,bike,low,2,0,04-10-2016,09:32:00
5252,BHMNCPHST01,1200,26.14001386,91.73099967,638,car,low,2,0,04-10-2016,09:59:00
5253,BHMNCPHST01,1200,26.14001386,91.73099967,686,car,average,4,0,04-10-2016,10:26:00
5254,BHMNCPHST01,1200,26.14001386,91.73099967,729,car,average,4,0,04-10-2016,10:59:00
5255,BHMNCPHST01,1200,26.14001386,91.73099967,765,car,average,5,0,04-10-2016,11:25:00
5256,BHMNCPHST01,1200,26.14001386,91.73099967,771,car,average,6,0,04-10-2016,11:59:00
5257,BHMNCPHST01,1200,26.14001386,91.73099967,779,cycle,high,9,0,04-10-2016,12:29:00
5258,BHMNCPHST01,1200,26.14001386,91.73099967,773,truck,high,7,0,04-10-2016,13:02:00
5259,BHMNCPHST01,1200,26.14001386,91.73099967,758,car,average,6,0,04-10-2016,13:29:00
5260,BHMNCPHST01,1200,26.14001386,91.73099967,757,car,average,5,0,04-10-2016,14:02:00
5261,BHMNCPHST01,1200,26.14001386,91.73099967,760,car,average,4,0,04-10-2016,14:29:00
5262,BHMNCPHST01,1200,26.14001386,91.73099967,727,car,average,4,0,04-10-2016,14:57:00
5263,BHMNCPHST01,1200,26.14001386,91.73099967,678,car,low,3,0,04-10-2016,15:30:00
5264,BHMNCPHST01,1200,26.14001386,91.73099967,648,bike,low,3,0,04-10-2016,16:04:00
5265,BHMNCPHST01,1200,26.14001386,91.73099967,565,cycle,average,2,0,04-10-2016,16:31:00
5266,BHMNCPHST01,1200,26.14001386,91.73099967,229,car,average,2,0,05-10-2016,07:57:00
5267,BHMNCPHST01,1200,26.14001386,91.73099967,333,cycle,low,2,0,05-10-2016,08:30:00
5268,BHMNCPHST01,1200,26.14001386,91.73099967,470,bike,low,2,0,05-10-2016,09:04:00
5269,BHMNCPHST01,1200,26.14001386,91.73099967,584,car,low,3,0,05-10-2016,09:30:00
5270,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,average,5,0,05-10-2016,10:04:00
5271,BHMNCPHST01,1200,26.14001386,91.73099967,736,truck,average,5,0,05-10-2016,10:30:00
5272,BHMNCPHST01,1200,26.14001386,91.73099967,757,bike,average,5,0,05-10-2016,11:04:00
5273,BHMNCPHST01,1200,26.14001386,91.73099967,774,car,average,6,0,05-10-2016,11:30:00
5274,BHMNCPHST01,1200,26.14001386,91.73099967,779,truck,high,9,0,05-10-2016,12:04:00
5275,BHMNCPHST01,1200,26.14001386,91.73099967,770,car,high,9,0,05-10-2016,12:30:00
5276,BHMNCPHST01,1200,26.14001386,91.73099967,756,car,high,8,0,05-10-2016,12:57:00
5277,BHMNCPHST01,1200,26.14001386,91.73099967,761,car,high,8,0,05-10-2016,13:30:00
5278,BHMNCPHST01,1200,26.14001386,91.73099967,764,bike,average,5,0,05-10-2016,13:57:00
5279,BHMNCPHST01,1200,26.14001386,91.73099967,767,car,average,4,0,05-10-2016,14:30:00
5280,BHMNCPHST01,1200,26.14001386,91.73099967,747,car,high,6,0,05-10-2016,14:57:00
5281,BHMNCPHST01,1200,26.14001386,91.73099967,698,car,average,4,0,05-10-2016,15:30:00
5282,BHMNCPHST01,1200,26.14001386,91.73099967,641,car,low,2,0,05-10-2016,16:04:00
5283,BHMNCPHST01,1200,26.14001386,91.73099967,544,car,low,2,0,05-10-2016,16:30:00
5284,BHMNCPHST01,1200,26.14001386,91.73099967,225,cycle,low,2,0,06-10-2016,07:57:00
5285,BHMNCPHST01,1200,26.14001386,91.73099967,304,bike,low,2,0,06-10-2016,08:30:00
5286,BHMNCPHST01,1200,26.14001386,91.73099967,402,car,low,2,0,06-10-2016,08:57:00
5287,BHMNCPHST01,1200,26.14001386,91.73099967,534,bike,low,3,0,06-10-2016,09:30:00
5288,BHMNCPHST01,1200,26.14001386,91.73099967,606,cycle,low,3,0,06-10-2016,10:03:00
5289,BHMNCPHST01,1200,26.14001386,91.73099967,646,bike,average,5,0,06-10-2016,10:30:00
5290,BHMNCPHST01,1200,26.14001386,91.73099967,676,truck,average,5,0,06-10-2016,10:57:00
5291,BHMNCPHST01,1200,26.14001386,91.73099967,696,car,average,6,0,06-10-2016,11:30:00
5292,BHMNCPHST01,1200,26.14001386,91.73099967,711,truck,high,8,0,06-10-2016,12:04:00
5293,BHMNCPHST01,1200,26.14001386,91.73099967,723,car,high,8,0,06-10-2016,12:30:00
5294,BHMNCPHST01,1200,26.14001386,91.73099967,728,bike,high,9,0,06-10-2016,12:57:00
5295,BHMNCPHST01,1200,26.14001386,91.73099967,727,bike,high,8,0,06-10-2016,13:30:00
5296,BHMNCPHST01,1200,26.14001386,91.73099967,724,car,average,6,0,06-10-2016,13:57:00
5297,BHMNCPHST01,1200,26.14001386,91.73099967,701,bike,high,6,0,06-10-2016,14:30:00
5298,BHMNCPHST01,1200,26.14001386,91.73099967,683,truck,low,3,0,06-10-2016,15:04:00
5299,BHMNCPHST01,1200,26.14001386,91.73099967,642,bike,low,3,0,06-10-2016,15:31:00
5300,BHMNCPHST01,1200,26.14001386,91.73099967,593,car,low,2,0,06-10-2016,16:04:00
5301,BHMNCPHST01,1200,26.14001386,91.73099967,521,truck,low,2,0,06-10-2016,16:30:00
5302,BHMNCPHST01,1200,26.14001386,91.73099967,242,car,low,2,0,07-10-2016,08:03:00
5303,BHMNCPHST01,1200,26.14001386,91.73099967,324,car,low,2,0,07-10-2016,08:30:00
5304,BHMNCPHST01,1200,26.14001386,91.73099967,424,bike,low,2,0,07-10-2016,09:04:00
5305,BHMNCPHST01,1200,26.14001386,91.73099967,508,car,average,3,0,07-10-2016,09:30:00
5306,BHMNCPHST01,1200,26.14001386,91.73099967,580,car,low,2,0,07-10-2016,09:57:00
5307,BHMNCPHST01,1200,26.14001386,91.73099967,619,car,average,4,0,07-10-2016,10:30:00
5308,BHMNCPHST01,1200,26.14001386,91.73099967,656,car,average,4,0,07-10-2016,10:57:00
5309,BHMNCPHST01,1200,26.14001386,91.73099967,677,bike,average,5,0,07-10-2016,11:30:00
5310,BHMNCPHST01,1200,26.14001386,91.73099967,683,bike,high,9,0,07-10-2016,12:03:00
5311,BHMNCPHST01,1200,26.14001386,91.73099967,681,car,high,9,0,07-10-2016,12:30:00
5312,BHMNCPHST01,1200,26.14001386,91.73099967,682,cycle,high,8,0,07-10-2016,13:04:00
5313,BHMNCPHST01,1200,26.14001386,91.73099967,679,car,average,6,0,07-10-2016,13:30:00
5314,BHMNCPHST01,1200,26.14001386,91.73099967,676,car,average,4,0,07-10-2016,14:03:00
5315,BHMNCPHST01,1200,26.14001386,91.73099967,654,car,high,6,0,07-10-2016,14:30:00
5316,BHMNCPHST01,1200,26.14001386,91.73099967,634,cycle,low,2,0,07-10-2016,15:04:00
5317,BHMNCPHST01,1200,26.14001386,91.73099967,616,bike,low,2,0,07-10-2016,15:30:00
5318,BHMNCPHST01,1200,26.14001386,91.73099967,586,car,low,2,0,07-10-2016,15:57:00
5319,BHMNCPHST01,1200,26.14001386,91.73099967,503,car,average,3,0,07-10-2016,16:30:00
5320,BHMNCPHST01,1200,26.14001386,91.73099967,111,car,average,2,0,08-10-2016,07:50:00
5321,BHMNCPHST01,1200,26.14001386,91.73099967,125,car,low,1,0,08-10-2016,08:30:00
5322,BHMNCPHST01,1200,26.14001386,91.73099967,149,bike,low,2,0,08-10-2016,08:57:00
5323,BHMNCPHST01,1200,26.14001386,91.73099967,177,car,average,3,0,08-10-2016,09:30:00
5324,BHMNCPHST01,1200,26.14001386,91.73099967,227,car,low,3,0,08-10-2016,10:04:00
5325,BHMNCPHST01,1200,26.14001386,91.73099967,262,cycle,average,4,0,08-10-2016,10:30:00
5326,BHMNCPHST01,1200,26.14001386,91.73099967,289,bike,average,4,0,08-10-2016,10:57:00
5327,BHMNCPHST01,1200,26.14001386,91.73099967,337,car,high,7,0,08-10-2016,11:30:00
5328,BHMNCPHST01,1200,26.14001386,91.73099967,371,cycle,high,8,0,08-10-2016,12:04:00
5329,BHMNCPHST01,1200,26.14001386,91.73099967,394,car,high,7,0,08-10-2016,12:30:00
5330,BHMNCPHST01,1200,26.14001386,91.73099967,435,bike,high,7,0,08-10-2016,13:04:00
5331,BHMNCPHST01,1200,26.14001386,91.73099967,451,truck,high,7,0,08-10-2016,13:30:00
5332,BHMNCPHST01,1200,26.14001386,91.73099967,479,car,average,4,0,08-10-2016,14:03:00
5333,BHMNCPHST01,1200,26.14001386,91.73099967,497,car,average,5,0,08-10-2016,14:30:00
5334,BHMNCPHST01,1200,26.14001386,91.73099967,526,bike,average,4,0,08-10-2016,14:57:00
5335,BHMNCPHST01,1200,26.14001386,91.73099967,513,car,average,3,0,08-10-2016,15:30:00
5336,BHMNCPHST01,1200,26.14001386,91.73099967,482,truck,low,2,0,08-10-2016,16:04:00
5337,BHMNCPHST01,1200,26.14001386,91.73099967,433,car,average,2,0,08-10-2016,16:30:00
5338,BHMNCPHST01,1200,26.14001386,91.73099967,102,bike,low,2,1,09-10-2016,08:04:00
5339,BHMNCPHST01,1200,26.14001386,91.73099967,55,car,low,2,1,09-10-2016,08:30:00
5340,BHMNCPHST01,1200,26.14001386,91.73099967,62,car,low,2,1,09-10-2016,09:04:00
5341,BHMNCPHST01,1200,26.14001386,91.73099967,86,car,low,3,1,09-10-2016,09:30:00
5342,BHMNCPHST01,1200,26.14001386,91.73099967,97,car,average,3,1,09-10-2016,09:57:00
5343,BHMNCPHST01,1200,26.14001386,91.73099967,103,car,high,6,1,09-10-2016,10:30:00
5344,BHMNCPHST01,1200,26.14001386,91.73099967,115,bike,average,6,1,09-10-2016,11:04:00
5345,BHMNCPHST01,1200,26.14001386,91.73099967,157,bike,average,7,1,09-10-2016,11:30:00
5346,BHMNCPHST01,1200,26.14001386,91.73099967,179,bike,average,6,1,09-10-2016,11:57:00
5347,BHMNCPHST01,1200,26.14001386,91.73099967,206,bike,high,9,1,09-10-2016,12:30:00
5348,BHMNCPHST01,1200,26.14001386,91.73099967,214,car,high,8,1,09-10-2016,13:04:00
5349,BHMNCPHST01,1200,26.14001386,91.73099967,223,car,high,9,1,09-10-2016,13:30:00
5350,BHMNCPHST01,1200,26.14001386,91.73099967,226,car,average,5,1,09-10-2016,14:03:00
5351,BHMNCPHST01,1200,26.14001386,91.73099967,241,bike,average,5,1,09-10-2016,14:30:00
